source,registration_no,firm_name,address,email,phone,mobile,website,products
MPEDA,AP1/MT/238/25,SAGAR SEAFOODS,"S.No.213-3, PALAMANPETA, PAYAKARAOPETA MANDAL, ANAKAPALLE DISTRICT, VISAKHAPATNAM - 531126 Andhra Pradesh",sagarseafoods115@gmail.com,9040904605,9040904605.0,,
MPEDA,AP1/MT/145/13,"SAI MARINE EXPORTS PRIVATE LTD.,","15-1-37/4G Jayaprada Apartments Nowroji Raod, Maharanipeta VISAKHAPATNAM 530002 530002 Andhra Pradesh",saimarine@outlook.com,08912525217,9848193767.0,www.saimarineexports.com,"Frozen:Shrimp Aquaculture(FROZEN RAWHEADLESS SHELLON VANNAMEI SHRIMPS-BLOCK,,FROZEN RAW PDTAILOFF VANNAMEI SHRIMPS-BLOCK,FROZEN RAW PDTO VANNAMEI SHRIMPS-BLOCK,FROZEN RAW PUD VANNAMEI SHRIMPS-BLOCK,FROZEN RAW HEADLESS SHELL ON VANNAMEI SHRIMPS-IQF,FROZEN RAW PD VANNAMEI SHRIMPS-IQF,FROZEN RAW PDTO VANNAMEI SHRIMPS-IQF,FROZEN RAW HLEZPL VANNAMEI SHRIMPS-IQF,FROZEN RAW PDTO BUTTERFLY CUT VANNAMEI SHRIMPS-IQF,FROZEN RAW PUD VANNAMEI SHRIMPS-IQF,FROZEN RAW PVPD VANNAMEI SHRIMPS-IQF,FROZEN RAW PVPDTO VANNAMEI SHRIMPS-IQF,FROZEN COOKED HL VANNAMEI SHRIMPS-IQF,FROZEN COOKED PD VANNAMEI SHRIMPS-IQF,FROZEN COOKED PDTO VANNAMEI SHRIMPS-IQF,FROZEN COOKED PVPD VANNAMEI SHRIMPS-IQF,FROZEN COOKED PVPDTO VANNAMEI SHRIMPS-IQF,FROZEN RAW PDTO SKEWERS VANNAMEI SHRIMPS-IQF,FROZEN RAW PD SKEWERS VANNAMEI SHRIMPS-IQF)"
MPEDA,AP1/MT/083/06,SANDHYA AQUA EXPORTS P LTD,"M.I.G. - 25A, LAWSONSBAY COLONY NEAR POST OFFICE VISAKHAPATNAM - 530 017 530017 Andhra Pradesh",mail@sandhyaaqua.com,08912784599,9441306531.0,,"Frozen:Shrimp Aquaculture(RAW FROZEN PEELED & DEVEINED TAIL OFF SHRIMPS-IQF,RAW FROZEN PEELED & DEVEINED TAIL ON SHRIMPS-IQF,RAW PEELED & UNDEVEINED TAIL OFF SHRIMPS-IQF,RAW FROZEN HEADLESS SHELL ON SHRIMPS-BLOCK,RAW FROZEN HLSO EASY PEEL SHRIMPS-IQF,COOKED FROZEN P&D TAIL OFF SHRIMPS-IQF,COOKED FROZEN P&D TAIL ON SHRIMPS-IQF,COOKED FROZEN HLSO EASY PEEL SHRIMPS-IQF,COOKED PEELED & UNDEVEINED TAIL OFF SHRIMPS-IQF,RAW FROZEN HEAD ON SHELL ON SHRIMPS-SEMI IQF,RAW FROZEN PULLED VEIN P&D TAIL OFF SHRIMPS-IQF,RAW FROZEN PULLED VEIN P&D TAIL ON SHRIMPS-IQF,COOKED FROZEN PULLED VEIN P&D TAIL OFF SHRIMPS-IQF,COOKED FROZEN PULLED VEIN P&D TAIL ON SHRIMPS-IQ)"
MPEDA,AP1/MT/014/04,SANDHYA MARINES LTD,"PLOT NO 401 and 402,DR.NO.1-116/4/1 and 2, VISALAKSHINAGAR, /530043 530043 Andhra Pradesh",sandhyamarines@yahoo.com,08912564616,9848196399.0,,"Frozen:Shrimp Aquaculture(Raw Frozen Shrimps (IQF & BLOCK),Cooked / Blanched Frozen Shrimps (IQF))"
MPEDA,AP1/RX/232/23,DANICA AQUA EXPORTS PRIVATE LIMITED,"Survey No. 4/10 to 4/19, Yerukonda Village Poosapatirega Mandal 535213 Andhra Pradesh",danicaaqua@gmail.com,8106583613,9937000866.0,www.danicaaqua.com,
MPEDA,AP1/RX/233/23,LITO MARINE EXPORTS PRIVATE LIMITED,"39-33-20-4/4,SUSWAJA HEIGHTS MADHAVADHARA VUDA COLONY VISAKHAPATNAM 530018 Andhra Pradesh",litomarine2016@gmail.com,9986858333,9986858333.0,,"Frozen:Shrimp Aquaculture(FROZEN RAW HEADLESS SHELL ON VANNAMEI SHRIMP-BLOCK,FROZEN RAW PDTO VANNAMEI SHRIMP-BLOCK,FROZEN RAW PVPDTO VANNAMEI SHRIMP-BLOCK,FROZEN RAW PVPD VANNAMEI SHRIMP-BLOCK,FROZEN RAW PD VANNAMEI SHRIMP-BLOCK,FROZEN RAW PUD VANNAMEI SHRIMP-BLOCK,FROZEN RAW HEADLESS SHELL-ON VANNAMEI SHRIMP-IQF,FROZEN RAW PVPD VANNAMEI SHRIMP-IQF,FROZEN RAW PUD VANNAMEI SHRIMP-IQF,FROZEN RAW PDTO VANNAMI SHRIMP-IQF,FROZEN RAW PD VANNAMEI SHRIMP-IQF,FROZEN RAW PD VANNAMEI SHRIMP 100% BUTTERFLY -IQF,FROZEN RAW PDTO VANNAMEI SHIMP 100% BUTTERFLY-IQF,FROZEN RAW EZPL VANNAMEI SHRIMP-IQF,FROZEN RAW EZPL VANNAMEI SHRIMP BUTTERFLY 100%-IQF,FROZEN RAW PVPDTO VANNAMEI SHRIMP-IQF)"
MPEDA,AP1/RX/234/23,SPRINT EXPORTS PRIVATE LIMITED,,pawan@sprintexports.com,08912715084,9848197789.0,www.sprintexports.com,
MPEDA,TN1/ME/674/24,AMMAN ICE PLANT,"15 F, THLLUVETTI IYANOR KOIL STREET ARUKKATTUTHURAI SEASORE ROAD, THOPPUTHURAI, VEDARANYAM,NAGAPATTINAM 614810 Tamil Nadu",rajuseafoods7@gmail.com,8012341345,8012341345.0,,
MPEDA,TN1/ME/133/05,BMR EXPORTS,"DOOR NO.12-13, ANNA SALAI, PALAVAKKAM, CHENNAI, 600041 Tamil Nadu",exportdoc@bmrgroups.org,24661082,8985580307.0,,"Frozen:Shrimp Aquaculture(Raw Head On shell On shrimps,Raw Head less shell on shrimps - Block /IQF,Raw PD Tail On/off shrimps - IQF,Raw Ezpl Shrimps - IQF,Raw stretched PDTO shrimps - Nobashi,Raw Peeled un deveined shrimps -Block,Raw Peeled Deveined Tail Off Shrimps - Block,Raw Butterfly shrimps - IQF,Cooked PD tail On /off shrimps - IQF,Cooked EZPL shrimps - IQF)"
MPEDA,TN1/ME/518/18,"CHENNAI MARINE EXPORTS,","No.43,Old No.21, Kalavai Chetty street Chindatripet, Chennai/600002 600002 Tamil Nadu",chennaimarineexport@gmail.com,9884916999,9884916999.0,,Live other than ornamental fish:Crab(Crab(Mud Crab))
MPEDA,TN1/ME/621/22,COASTAL AQUACULTURE RESEARCH INSTITUTE PRIVATE LIMITED,"Type II/17, Dr V S I Estate Rajiv Gandhi Salai, Thiruvanmiyur, 600041 Tamil Nadu",abhishek@aquaconnect.blue,7299910993,9437425068.0,https://aquaconnect.blue/,"Frozen:Shrimp Aquaculture(HLSO,PUD,PD)"
MPEDA,TN1/ME/370/14,COASTLINE FISHERIES,"4/1, BALAKRISHNAN STREET, TONDIARPET, CHENNAI-600 081. 600081 Tamil Nadu",coastlineoffice1@gmail.com,,9444001130.0,,"Chilled:Fish Wild(chilled : grouper , tomato grouper,,chilled prawn, coral trout fish, baigai)"
MPEDA,TN1/ME/684/25,D J ENTERPRISES,"NO. 1, V S P NAGAR, PANRUTI, CUDDALORE 607106 Tamil Nadu",anselraja39@gmail.com,9597256655,8608507619.0,,
MPEDA,TN1/ME/552/19,DECO DE TREND,"4/371, DAVID NAGAR VANDALLUR - WALAJABAD ROAD PADAPPAI VILLAGE/601301 601301 Tamil Nadu",excise@decodetrend.com,04467142222,9551033519.0,,Others-Non Edible:Sea Shells(SEA SHELLS)
MPEDA,TN1/ME/678/25,GATES GLOBAL PRIVATE LIMITED,,infogatesglobal@gmail.com,9840218109,9840218109.0,,
MPEDA,TN1/ME/654/23,GLOBAL GENESIS,"1ST FLOOR,93/78 USMAN ROAD T.NAGAR , CHENNAI-600017 600017 Tamil Nadu",majeed.2711@gmail.com,9789280281,9789280281.0,,Live other than ornamental fish:Crab(LIVE MUD CRAB)
MPEDA,TN1/ME/392/15,GREAT WIN EXPORTS,"4/234 D, MGR SALAI, 7TH STREET, PALAVAKKAM CHENNAI-600 041. 600041 Tamil Nadu",greatwinexports@gmail.com,,9003195509.0,,Frozen:Fish Wild(PUD shrimp) Frozen:Shrimp Aquaculture(Vannamei Shrimp)
MPEDA,TN1/ME/610/21,GREAT WIN EXPORTS PRIVATE LIMITED,"NO.4/234D MGR SALAI 7TH STREET, PALAVAKKAM CHENNAI /600041 600041 Tamil Nadu",greatwinexportspvtltd@gmail.com,9789901306,9789901306.0,,Frozen:Fish Wild(PUD shrimp) Frozen:Shrimp Aquaculture(Vannamei Shrimp)
MPEDA,TN1/ME/681/25,IRC EXIM,"151, SWAMI NAICKEN STREET,, GROUND FLOOR, CHINTHADRIPET, CHENNAI 600002 Tamil Nadu",ircexim2025@gmail.com,8220634365,8220634365.0,,
MPEDA,TN1/ME/639/22,JAY JAY SERVICES,2C Shakthi Palace Jaikrishna Garden Thindal-ERODE/638012 638012 Tamil Nadu,info@jayjayservices.com,09487949415,9487949415.0,www.jayjayservices.com,Others-Non Edible:Cuttle Fish Bones(Cuttle Fish Bones)
MPEDA,TN1/ME/686/26,JRS AQUA DELIGHTS EXPORTS,"3RD FLOOR, NO.103/2B, V. R. PILLAI STREET, ICE HOUSE, TRIPLICANE, CHENNAI 600005 Tamil Nadu",md@jrsaquadelightsexports.com,04428454169,9941231120.0,Nil,
MPEDA,TN1/ME/636/22,KATHIJA IMPEX,"NO:107/1A1B, INDRA NAGAR, SIVABOOTHAM VILLAGE, VANVANAGARAM, THIRUVALLUR DIST CHENNAI 600095 Tamil Nadu",info@kathijaimpex.com,7401999666,7401999666.0,www.kathijaimpex.com,"Chilled:Fish Wild(Chilled Emperor,Chilled Grouper,Chilled Travelly,Chilled Rabbit Fish,Cheilled Thread Fin Bream,Chilled Pony Fish,Chilled Pearl fish,Chilled Rohu,Sail Fish,Silver Pomfret,Anchovy,Chilled Crab,Butter fish, Red snapper,King fish,Black Pomfret,,Rabbit Fish Barracuda Needle squid,Indian Mackerel)"
MPEDA,TN1/ME/098/05,KVM EXPORTS PRIVATE LIMITED,"61, VENKATESA STREET CHINTADRIPET CHENNAI/600002 600002 Tamil Nadu",fackvm@gmail.com,9444054222,9444054222.0,www.kvmarine.com,"Frozen:Shrimp Wild(Head-on Sea White Shrimps (Block & IQF)	E,Head-on Flower Shrimps (Block & IQF)	E,Head-on Sea Tiger Shrimps (Block & IQF)	E,Head-Less Sea White Shrimps (Block & IQF),Head-Less Sea Tiger Shrimps (Block & IQF),Head-Less Flower Shrimps (Block & IQF),Head-Less Bamboo Shrimps (Block & IQF),Head-Less Pink Shrimps (Block & IQF),Head-Less Brown Shrimps (Block & IQF),Head-Less Poovalan Shrimps (Block & IQF),Head-Less Deep Sea Shrimps (Block & IQF),Head-Less Red Ring Shrimps (Block & IQF),PUD White Shirimps (Block & IQF),PUD Flower Shirimps (Block & IQF),PUD Pink Shirimps (Block & IQF),PUD Sea Tiger Shirimps (Block & IQF),PUD Poovalan Shirimps (Block & IQF),PUD Karikkadi Shirimps (Block & IQF),PUD Red Ring Shirimps (Block),PUD Deep Sea Shrimps (Block),PD White Shrimps (Block & IQF),PD Flower Shrimps (Block & IQF),PD Sea Tiger Shrimps (Block & IQF),PD Pink Shrimps (Block & IQF),PD Brown Shrimps (Block & IQF),PD Shrimps (General) Block,PUD Shrimps (General) Block,PD Shrimps Broken (General) Block,PUD Shrimps Broken (General) Block) Frozen:Shrimp Aquaculture(Head-on Vannamei Shrimps (IQF & Block),Head-on Black Tiger Shrimps (IQF & Block),Head-Less Vannamei Shrimps (IQF & Block),Head-Less Black Tiger Shrimps (IQF & Block),PUD Vannamei Shrimps (Block),PUD Black Tiger Shrimps (Block),PD Vannamei Shrimps (IQF & Block),PD Black Tiger Shrimps (IQF & Block)) Frozen:Cuttlefish(Cuttlefish Whole Cleaned (IQF & Block),Cuttlefish Whole Round (IQF & Block),Baby Cuttlefish (IQF & Block)) Frozen:Squid(Squid Whole Cleaned (IQF & Block),Squid Whole Round (IQF & Block),Squid Tube (IQF & Block),Squid Fillet (IQF & Block),Squid Tentacles (IQF & Block),Thondi Squid Whole Round (IQF & Block),Thondi Squid Whole Cleaned (IQF & Block),Needle Squid,Semi Needle Squid)"
MPEDA,TN1/ME/622/22,LS MARINE FOODS,"NEW NO.50,OLD NO.57, SWAMI PANDARAM STREET, CHINTADRIPET, CHENNAI 600002 Tamil Nadu",lsmarinefoods@gmail.com,8807033395,8807033395.0,,Live other than ornamental fish:Crab(live mud crab)
MPEDA,TN1/ME/646/23,M K EXPORTS,"L36, C/2 KOOTTAPALLI COLONY TIRUCHENGODE NAMAKKAL/637214 Tamil Nadu",inboxmkexport@gmail.com,6369729842,7010115340.0,www.mkexports.com,"Dried:Dried Fish(Bombay Dock, Kooney,Kardi)"
MPEDA,TN1/ME/613/22,M.D.M ENTERPRISES,"1ST FLOOR, NO.68/08 MOSQUE JAMATH GODOWN STREET,FLOOR BAZAR, CHENNAI/600001 600001 Tamil Nadu",mdmenterprisesdevi@gmail.com,8122204884,8122204884.0,,Live other than ornamental fish:Crab(Live Blood clam)
MPEDA,TN1/ME/175/07,"M/S. A L M TRADING COMPANY,","No.1, Ya Hussain Thaikkal Street, Nagore-611 002. Nagapattinam Dist. 611002 Tamil Nadu",maamoontrd@yahoo.com,,9443679027.0,,Others-Non Edible:Operculum of Non-Restricted Species(Sea Shell)
MPEDA,TN1/ME/233/09,M/S.BLUE MARINE HOUSE PVT LTD,"F1,Skyline Castle 27,Abdul Razack street, Saidapet Chennai-600 015 600015 Tamil Nadu",mithun.bluemarinehouse.in@gmail.com,9037345969,9037345969.0,,"Chilled:Fish Wild(Chilled: Coral trout , Emperor bream,Red mullet , Plain Grouper,,brown spotted Grouper , Red Snapper,Job Fish, Silver pomfret, Chilled Shrimp,chilled mahi mahi, chilled yellow fin tuna,seer fish, silver silago, blue crab,parrot fish, ribbon fish, white squid)"
MPEDA,TN1/ME/159/06,M/S.JAI RAMSIKOGUL CORPORATION,"9-B/1, Birds Road, Cantonment, Trichy-620001. 620001 Tamil Nadu",jairamsikogu@gmail.com,0431-2414627,9443141185.0,,Others-Non Edible:Cuttle Fish Bones(Crushed Sea Shells)
MPEDA,TN1/ME/643/23,M/S.UNIMAX INNOVATION,"27, VENKATESAN GRAMANI STREET, CHINTHADRIPET CHENNAI 600002 Tamil Nadu",unimaxinnovation2022@gmail.com,9600199881,9710513198.0,,Live other than ornamental fish:Crab(LIVE MUD CRAB)
MPEDA,TN1/ME/619/22,MARK SRI EXPORTS,"NO.150/48,JPM HOUSE,SWAMY NAICKEN STREET CHINTADRIPET, CHENNAI 600002 Tamil Nadu",marksriexports@gmail.com,09789951470,7010176727.0,,Live other than ornamental fish:Crab(LIVE MUD CRAB)
MPEDA,TN1/ME/616/22,MSA SEA FOODS,"61/30, ROYES TOWER, KASI GARDEN 2ND STREET, KASIMEDU, ROYAPURAM CHENNAI/600013 600013 Tamil Nadu",msaseafood123@gmail.com,9884269561,9176649561.0,www.peterpaulseafood.com,
MPEDA,TN1/ME/664/24,MSK EXPORTS,,mskexports2024@gmail.com,9043081499,9789951470.0,,Live other than ornamental fish:Crab(LIVE MUD CRAB)
MPEDA,TN1/ME/503/17,NATURAL SEAFOOD NETWORK,"NO 44/92,VENKATESAN STREET, CHINTADRIPET CHENNAI/600002 600002 Tamil Nadu",naturalseanetcen@gmail.com,9940335458,9940445458.0,,"Live other than ornamental fish:Crab(live mud crab, live baigai)"
MPEDA,TN1/ME/687/26,NAVINS SEA FOODS,"NO. 1/2, KOVOOR VAIDHYANATHAN STREET, CHINTHADRIPET, CHENNAI 600002 Tamil Nadu",navinsseafoods@gmail.com,9884465515,9884465515.0,,
MPEDA,TN1/ME/665/24,NILA MARINE EXPORT,"GROUND FLOOR,FLAT NO.176,SINGANNA CHETTY STREET,, CHINTADRIPET, CHENNAI 600002 Tamil Nadu",nilamarineexport2004@gmail.com,9933292383,9933292383.0,,Live other than ornamental fish:Crab(LIVE MUD CRAB)
MPEDA,TN1/ME/524/18,NNK MARINE EXPORTS PRIVATE LIMITED,"GROUND FLOOR, NO.12/29 VP COLONY, NORTH STREET, AYANAVARAM CHENNAI/60023 600023 Tamil Nadu",nnkmarineexports@yahoo.co.in,04426740067,9677060043.0,www.nnkmarine.com,"Frozen:Shrimp Wild(CHILLED SEAWHITE,CHILLED SEA BLACK TIGER) Frozen:Shrimp Aquaculture(FROZEN RAW HEADLESS SHELLON VANNAMEI SHRIMPS BLOCK,FROZEN RAW HEADON SHELLON VANNAMEI SHRIMPS) Chilled:Fish Wild(CHILLED REEFCOD,CHILLED SEER FISH,CHILLED POMFRET,CHILLED RED SNAPPER,CHILLED GROUPER,CHILLED ANCHOVY,CHILLED MACKEREL) Chilled:Fish Aquaculture(CHILLED SEA BASS,CHILLED SEA BREAM,CHILLED ROHU,CHILLED KATLA) Chilled:Shrimp Aquaculture(CHILLED PRAWNS)"
MPEDA,TN1/ME/526/18,OCEAN PEARL EXPORTS PRIVATE LIMITED,"2ND FLOOR ROOM NO. 1A, NO. 255 & 256, THE HANU TOWERS, SHRAVAN STREET, PANEER NAGAR, MUGAPPAIR WEST, CHENNAI 600037 Tamil Nadu",oceanpearlexports16@gmail.com,04426650991,9710927531.0,-,
MPEDA,TN1/ME/560/19,PEKAYES SEAFOOD EXPORTS,"NEW No.214, OLD No.104/2, G.A. ROAD, OLD WASHERMANPET/600021 600021 Tamil Nadu",pekayesseafood@gmail.com,04425975350,9363338181.0,,"Frozen:Cuttlefish(CUTTLE FISH WHOLE CLEANED,CUTTLE FISH WHOLE,BABY CUTTLEFISH WHOLE,CUTTLE FISH ROE) Frozen:Octopus(OCTOPUS WHOLE CLEANED,OCTOPUS WHOLE) Frozen:Lobster(SAND LOBSTER WHOLE)"
MPEDA,TN1/ME/651/23,PETROS MARINE EXIM,"2ND FLOOR,NEW NO.99,OLD NO.47, EGMORE HIGH ROAD,EGMORE CHENNAI 600008 Tamil Nadu",petrosmarineexim@gmail.com,09840440018,9840440018.0,,"Chilled:Fish Wild(Red Snapper,Coral Trout Fish, Scampi,Shrimp Tiger,,Grouper Fish, Lobster,)"
MPEDA,TN1/ME/448/16,R.S.E.SEA FOODS,"NO:4/6, GROUND FLOOR, SINGANNA STREET, 2ND LANE, CHINTADRIPET, CHENNAI 600002 Tamil Nadu",rsvseafoods@gmail.com,7200767702,7200767702.0,na,Live other than ornamental fish:Crab(live mud crab)
MPEDA,TN1/ME/679/25,RRK RETAIL PRIVATE LIMITED,"No 1, Sundarar street, Velachery Main Road Rajakilpakkam Chennai/600073 Tamil Nadu",rajeshpeter45@gmail.com,09841262993,9841262993.0,,
MPEDA,TN1/ME/672/24,S.K.V MARINE FOOD,"NO.39/5,2ND FLOOR,PATTUNOOLKARAN THOTTAM 4TH LANE,MYLAPORE CHENNAI 600004 Tamil Nadu",skvmarine09@gmail.com,07358115395,7358115395.0,,
MPEDA,TN1/ME/562/19,SHARAN PRIYA SEA FOODS,"NEW NO.35, OLD NO.15, VENKATESA GRAMANI STREET, CHINTADRIPET,/600002 600002 Tamil Nadu",priyamoorthy14@gmail.com,04428454678,9176760823.0,,Live other than ornamental fish:Crab(Live Mud Crab)
MPEDA,TN1/ME/677/25,SHIV AGRO MARINE EXPORTS,"17/1, KOVOORVAITHIYANATHAN STREET CHINTADRIPET, CHENNAI Tamil Nadu",karthigaimurthy@gmail.com,9840609294,9840609294.0,,
MPEDA,TN1/ME/609/21,SK SEA SCAPE PRIVATE LIMITED,"NO.7A/4 B1,GREEN CENATUR APTS CENOTAPH ROAD,IST STREET, ALWARPET,CHENNAI. 600018 Tamil Nadu",vatsk@yahoo.com,9790067867,9790067867.0,,Dried:Salted Jelly Fish(Salted Jelly Fish)
MPEDA,TN1/ME/543/18,SKY MOON SEA FOODS,"No:20/77, Venkatesan Street Venkatesan Street, Chintadripet, Chennai 600002 Tamil Nadu",satheeshck67@gmail.com,9444144711,9444144711.0,,Live other than ornamental fish:Crab(Crab(Mud Crab))
MPEDA,TN1/ME/682/25,SKY MOON SEAFOOD EXPORTS,"OLD N0. 20, NEW NO. 77, VENKATESA GRAMANI STREET, CHINTADRIPET 600002 Tamil Nadu",skymoonseafoodexports@gmail.com,0,9444050077.0,,
MPEDA,TN1/ME/680/25,SLOKA MARINE LLP,"NO. 710A, TNHB, NORTH SIPCOT ROAD, SINTHALAKUPPAM, PAPPANKUPPAM, THIRUVALLUR 601201 Tamil Nadu",slokamarine@gmail.com,8179835435,8179835435.0,,
MPEDA,TN1/ME/608/21,SRI SARAVANA AGENCY,"NO:11/2,SINGANACHETTY STREET 1ST LANE, CHINDATRIPET CHENNAI/600002 600002 Tamil Nadu",ssagency09@gmail.com,9080818722,8248824433.0,NIL,"Live other than ornamental fish:Crab(live mud crab, blood clam,)"
MPEDA,TN1/ME/569/19,SRI SRI BALAJI SEA FOOD,"164/18, SWAMI NAICKEN STREET, CHINTADRIPET 600002 Tamil Nadu",srisribalajiseafood@gmail.com,8939436999,8939436999.0,,Live other than ornamental fish:Crab(live mud crab)
MPEDA,TN1/ME/598/21,SULU EXPORTS,"NO 16,DHARMARAJA KOIL STREET CHINTADRIPET,CHENNAI 600002 600002 Tamil Nadu",info@suluexports.com,04428454014,9884019202.0,,Live other than ornamental fish:Crab(live mud crab)
MPEDA,TN1/ME/596/21,SVM SEA FOODS,08 BAZAAR STREET CHINTADRIPET Chennai-600002 600002 Tamil Nadu,svmseafoods2020@gmail.com,9043015932,9043015932.0,,Live other than ornamental fish:Crab(LIVE MUD CRAB)
MPEDA,TN1/ME/459/16,THIRUPATHI THIRUMALA ENTERPRISES,"NO: 1/19 KVM STREET, CHINTADRIPET CHENNAI/600002 600002 Tamil Nadu",thamaraimourthi121275@gmail.com,9840130650,9840130650.0,,Live other than ornamental fish:Crab(mud crab)
MPEDA,TN1/ME/490/17,V.R.S.SEA FOODS,OLD NO.14/1 NEW NO.48 PARTHASARATHI STREET PULYANTHOPE/600012 600012 Tamil Nadu,karthik.3081.kk@gmail.com,04422323139,8015494417.0,NIL,Live other than ornamental fish:Crab(MUD CRAB)
MPEDA,TN1/ME/559/19,VENKATESWARA SEA FOODS,"NEW NO.9, OLD NO.5/1,IYYA MUDALI STREET CHINTADRIPET CHENNAI 600002 Tamil Nadu",venkateshwaraseafoods5@gmail.com,9789056558,9789056558.0,,Live other than ornamental fish:Crab(MUD CRAB)
MPEDA,TN1/ME/685/25,VIHAAN TRADELINK PRIVATE LIMITED,"PLOT NO. 710B,TNHB, NORTH SIPCOT ROAD, SINTHALAKUPPAM, PAPPANKUPPAM, GUMMIDIPOONDI, THIRUVALLUR 601201 Tamil Nadu",vihaantradelink@gmail.com,9970029900,9970029900.0,,
MPEDA,TN1/ME/582/20,VINNER MARINE,"NO.9/5, FLAT NO.S-1 IIND FLOOR, SEETHA NAGAR 1ST STREET NUNGAMBAKKAM, CHENNAI 600034 Tamil Nadu",vinnermarine2019@gmail.com,04442182576,9884690069.0,,"Frozen:Shrimp Aquaculture(Frozen Headless Shellon Vannamei IQF Shrimp,Frozen Headless Shellon Vannamei Block Shrimp,Frozen Raw Peeled & Deveined Tail on Vannamei IQF,Frozen Raw Peeled & Deveined Tail off Vannamei IQF,Frozen Headless Shellon Easy Peel Vannamei IQF)"
MPEDA,TN1/ME/537/18,VTH EXPORTS,"E1/82-1, 15TH STREET, JAGANATHAN SALAI, PERIYAR NAGAR, CHENNAI/600082 600082 Tamil Nadu",sairagavebr@gmail.com,04448502078,9840093255.0,,"Live other than ornamental fish:Crab(LIVE MUD CRABS,CHILLED)"
MPEDA,TN1/ME/599/21,YASH EXPORTS,"NO.B2, RAJALAKSHMI COMPLEX NO.18,CHAMIERS ROAD. NANDANAM,CHENNAI-600035 600035 Tamil Nadu",jothiyeshvi@gmail.com,9500146503,9500146503.0,,Dried:Salted Jelly Fish(SALTED JELLYFISH LEG)
MPEDA,TN1/ME/631/22,ZEAL GLOBAL TRADING SOLUTIONS,"ZEAL HOUSE NO. 5, M G CHAKRAPANI STREET, SATHYA GARDEN, SALIGRAMAM, 600093 Tamil Nadu",DUXGLOBAL73@GMAIL.COM,04424880136,9841060605.0,,Others-Non Edible:Prawn Feed(PRAWN FEED)
MPEDA,TN1/ME/655/23,ZHA ENTERPRISES,"17 B, ABDULKALAM STREET, SESHAYEE NAGAR, K.K.NAGAR, TIRUCHIRAPALLI 620021 Tamil Nadu",diegojeffersun@gmail.com,7667519188,7667519188.0,,"Dried:Dried Fish(Dried kooni,Dried kooni Large,Dried Bombay Duck,Dried Maldive Fish, Dried Marlin Fish, Dried Sword,Dried Queen Fish,Dried King Fish)"
MPEDA,TN1/MT/668/24,ALLWIN AQUATECH,,drcheranss@gmail.com,9573277418,9573277418.0,,Others-Non Edible:Shrimp Seed(Shrimp Seed)
MPEDA,TN1/MT/676/25,ANNAMALAI EXIM,,docs@elitecarbons.in,9994431622,9994431622.0,,
MPEDA,TN1/MT/217/09,AQUA WORLD EXPORTS PRIVATE LIMITED,"255 & 256, 1ST FLOOR, THE HANU TOWERS, SHRAVAN STREET, PANEER NAGAR, MUGAPPAIR WEST, CHENNAI 600037 Tamil Nadu",aquaworldexports@gmail.com,26245506,9710927530.0,,"Chilled:Fish Wild(SEER FSIH,MACKEREL,CLAMS MEAT,CUTTLE FISH,SARDINE,POMFRET FISH,LOBSTER FISH,PEARLSPOT,SILVER BELLY,LADY FISH,ROOPCHANDA,EMPEROR,PARROT FISH,SILVER CROAKER,SOLE FISH,GREEN MUSSELS,OYSTER,REEFCOD,RED REEFCOD,SAND LOBSTER,RED SNAPPER,OCTOPUS,RED MULLET,GRAY CLAMS,BOMBAY DUCK,TILAPIA,GROUPER FISH,CRAB,SQUID,CORAL TROUT,PRAWNS,MOONTAIL,ANCHOVY,RED BREAM,GOAT FISH,ORA FISH) Chilled:Fish Aquaculture(PRAWNS,ROHU FSIH,ANCHOVY FISH)"
MPEDA,TN1/MT/663/24,AQUACULTURE SPECIALITIES,,induacua@gmail.com,9840095970,9840095970.0,www.acuaworld.com,"Others-Non Edible:Prawn Feed(Fish Oil,Fish Feed,Fish Meal,Sea Weed)"
MPEDA,TN1/MT/617/22,AQUAGENFOOD EXPORTS PVT LTD,"NO: 20/50, KOYA ARUNAGIRI 1ST STREET ROYAPETTAH CHENNAI 600014/ 600014 Tamil Nadu",aquagenfoodexports@gmail.com,9445609259,9445609259.0,,
MPEDA,TN1/MT/649/23,ARHAAN TRADING COMPANY,,arhaanmaws@gmail.com,04448645151,9444031139.0,,"Dried:Dried Fish(FISH MAWS,ISINGLASS)"
MPEDA,TN1/MT/533/18,ASHWATHY GREEN ENTERPRISE PVT LIMITED,"No-207, Nageswara Rao ,III cross,Athipet Athipet Industrial Estate,Ambattur Chennai/600058 600058 Tamil Nadu",baskaran261964@gmail.com,09445463344,9444014329.0,www.go4organics.com,Others-Non Edible:Sea Weed (Non-Edible)(Sea weed Fertilizer)
MPEDA,TN1/MT/449/16,BISMI FISHERIES (P) LIMITED,"R.S.NO,738/1B, THODUVAI MAIN ROAD, THIRUMULLAIVASAL, SIRKALI TALUK /609113 609113 Tamil Nadu",bismiaqua@gmail.com,04364224967,9842324967.0,,"Others-Non Edible:Fish Meals (Non-Edible)(FISH MEAL, FISH OIL, FISH PASTE (non edible))"
MPEDA,TN1/MT/670/24,BMR BLUE GENETICS PVT LTD,,bmrbluegene@gmail.com,9703739897,9703739897.0,,Others-Non Edible:Shrimp Seed(BROODSTOCK)
