name,company_name,country,region,city,address,postal,cfia_ref,website,primary_species,certifications,status,verified,verification_level,admin_notes,source_url,source_title,source_type,access_date,latitude,longitude,geocode_confidence,geocode_formatted
CONGÉBEC INC. (CFIA Ref #6364),CONGÉBEC INC.,Canada,Ontario,CAMBRIDGE,2095 LOGISTICS DRIVE,L5S1Z9,6364,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,43.3601,-80.31269,6,"Cambridge, Ontario, Canada"
BLUE CLAW FISHERIES LTD. (CFIA Ref #6365),BLUE CLAW FISHERIES LTD.,Canada,Nova Scotia,CLARK'S HARBOUR,2474 MAIN STREET,B0W1P0,6365,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,43.4481144,-65.6484474,10,"Paturel International, 2474 Main Street, Clark's Harbour, NS B0W, Canada"
TAMSCO FOOD SYSTEMS INC. (CFIA Ref #6108),TAMSCO FOOD SYSTEMS INC.,Canada,Ontario,BRANTFORD,50 COPERNICUS BLVD.,N3P1K5,6108,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,43.1799403,-80.2420966,10,"50 Copernicus Boulevard, Brantford, ON N3P, Canada"
GRAND RIVER FOOD LTD (CFIA Ref #6367),GRAND RIVER FOOD LTD,Canada,British Columbia,ABBOTSFORD,31100 WHEEL AVE,V2T6H1,6367,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.0438913,-122.363815,9,"Wheel Avenue, Abbotsford, BC V2T, Canada"
OCEAN CHOICE INTERNATIONAL INC. (CFIA Ref #1417486),OCEAN CHOICE INTERNATIONAL INC.,Canada,Newfoundland and Labrador,SOUTH DILDO,FISH PLANT ROAD,A0B1R0,1417486,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,47.5221,-53.5537,9,"Newfoundland and Labrador, Canada"
ADIANTUM PRODUCTION INC. (CFIA Ref #6368),ADIANTUM PRODUCTION INC.,Canada,Quebec,SAINTE-JULIE,1777-A RUE NOBEL,J3E1Z6,6368,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,45.5761386,-73.3518773,9,"Rue Nobel, Sainte-Julie, QC J3E, Canada"
"SYSCO CANADA, INC. / SYSCO FINE MEATS TORONTO – DERMA (CFIA Ref #6366)","SYSCO CANADA, INC. / SYSCO FINE MEATS TORONTO – DERMA",Canada,Ontario,VAUGHAN,1400 CREDITSTONE ROAD,L4K0E2,6366,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,43.8249755,-79.52397,10,"1400 Creditstone Road, Vaughan, ON L4K, Canada"
DANDY DAN’S FISH MARKET LIMITED (CFIA Ref #6370),DANDY DAN’S FISH MARKET LIMITED,Canada,Newfoundland and Labrador,ARGENTIA,110 CHARTER AVENUE,A0B1W0,6370,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,47.5849028,-52.6949042,9,"Charter Avenue, St. John's, NL A1A, Canada"
LESLIE HARDY & SONS LTD. / LESLIE (CFIA Ref #2326),LESLIE HARDY & SONS LTD. / LESLIE,Canada,Prince Edward Island,ELLERSLIE,84 FOSTER SHARP ROAD,C0B1J0,2326,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,46.60014,-63.94873,9,"Ellerslie, Prince Edward Island, Canada"
CHIN TAI GINSENG CO. LTD. (CFIA Ref #6372),CHIN TAI GINSENG CO. LTD.,Canada,Ontario,Scotland,4425 Highway 24,N0E1R0,6372,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,42.9927987,-80.3629124,10,"4425 Highway 24, Round Plains, ON N0E, Canada"
"GROUPE COLABOR INC./COLABOR GROUP INC./GROUPE COLABOR INC, DIVISION VIANDES LAUZON (CFIA Ref #6374)","GROUPE COLABOR INC./COLABOR GROUP INC./GROUPE COLABOR INC, DIVISION VIANDES LAUZON",Canada,Quebec,MONTREAL,2715 RUE READING,H3K1P7,6374,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,45.4756186,-73.5670723,10,"Viandes Lauzon, 2715 Rue de Reading, Montreal, QC H3K 2Z3, Canada"
FACTORS GROUP OF NUTRITIONAL COMPANIES INC. (CFIA Ref #6375),FACTORS GROUP OF NUTRITIONAL COMPANIES INC.,Canada,British Columbia,COQUITLAM,UNIT #2 2001 HARTLEY AVE,V3K6Z3,6375,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.2440614,-122.885682,9,"Shaw Avenue, Coquitlam, BC V3K, Canada"
CONGÉBEC INC. (CFIA Ref #6376),CONGÉBEC INC.,Canada,Quebec,BOUCHERVILLE,130 J.-A. BOMBARDIER ST.,J4B8N4,6376,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,45.4944814,-72.3113398,9,"Fondation J Armand Bombardier, 1000 Avenue J.-A. Bombardier, Valcourt (ville), QC J0E 2L0, Canada"
NATURAL LIFE NUTRITION INC. (CFIA Ref #6377),NATURAL LIFE NUTRITION INC.,Canada,British Columbia,BURNABY,108-7337 FRASER WAY,V5J0G7,6377,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,51.6304632,-121.2957656,9,"Fraser Way, 100 Mile House, BC V0K, Canada"
CRUSTACES G ROUSSY INC (CFIA Ref #6378),CRUSTACES G ROUSSY INC,Canada,Quebec,PORT-DANIEL,"459, RTE 132",G0C2N0,6378,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,48.1955589,-64.9110157,10,"459 Route 132, Port-Daniel-Gascons, QC G0C, Canada"
3340921 NOVA SCOTIA LIMITED (CFIA Ref #6379),3340921 NOVA SCOTIA LIMITED,Canada,Nova Scotia,YARMOUTH,18 WATER STREET,B5A1K8,6379,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,43.8284672,-66.1228124,10,"18 Water Street, Yarmouth, NS B5A 1B6, Canada"
C.B. ISLAND FISHERIES LTD. / KEYSTONE MERCHANDISING (CFIA Ref #6380),C.B. ISLAND FISHERIES LTD. / KEYSTONE MERCHANDISING,Canada,British Columbia,RICHMOND,#12 - 4751 SHELL ROAD,V6X3H4,6380,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.1426792,-123.1029765,9,"Shell Road, Richmond, BC V7A, Canada"
CARLSON BROTHERS LTD (CFIA Ref #6381),CARLSON BROTHERS LTD,Canada,Ontario,BLIND RIVER,57 JETTY AVE.,P0R1B0,6381,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,42.6658872,-80.3311686,9,"The Jetty Bar & Grill, Ordnance Avenue, Norfolk County, ON, Canada"
SEA TO SKY FISHING LTD./TRIPLE M II 326620 (CFIA Ref #6382),SEA TO SKY FISHING LTD./TRIPLE M II 326620,Canada,British Columbia,DELTA,7857 HUSTON ROAD,V4G0A5,6382,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.145867,-123.0054766,10,"7857 Huston Road, Delta, BC V4G, Canada"
PÉCHERIES LEBRETON & FILS LTÉE / LEBRETON & SONS FISHERIES LTD. / PÉCHERIES LEBRETON & FILS LTÉ DIVISION CARAQUET (CFIA Ref #6383),PÉCHERIES LEBRETON & FILS LTÉE / LEBRETON & SONS FISHERIES LTD. / PÉCHERIES LEBRETON & FILS LTÉ DIVISION CARAQUET,Canada,New Brunswick,CARAQUET,9 RUE DU QUAI,E1W1B6,6383,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,48.0176085,-66.6840992,10,"9 Rue du Quai, Pointe-à-la-Croix, QC E3N 3L4, Canada"
DURE FOODS LIMITED (CFIA Ref #6384),DURE FOODS LIMITED,Canada,Ontario,BRANTFORD,120 ROY BOULEVARD,N3R7K2,6384,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,43.1707918,-80.2314005,10,"120 Roy Boulevard, Brantford, ON N3T, Canada"
"LAKE TO SKY, INC. (CFIA Ref #6386)","LAKE TO SKY, INC.",Canada,Manitoba,GIMLI,141 DUNLOP AVE. PO BOX 569,R0C1B0,6386,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.9435613,-97.184257,9,"Dunlop Avenue, Winnipeg, MB R2X, Canada"
LES ABEILLES SERVICE DECONDITIONNEMENT INC (CFIA Ref #6385),LES ABEILLES SERVICE DECONDITIONNEMENT INC,Canada,Quebec,ANJOU,11100 BOUL. LOUIS H-LAFONTAINE,H1J2Y5,6385,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,45.6132196,-73.5913333,10,"11100 Boulevard Louis-H.-Lafontaine, Montreal, QC H1J 2T4, Canada"
FOREMOST FISHING LTD. (CFIA Ref #6387),FOREMOST FISHING LTD.,Canada,British Columbia,DELTA,7857 HUSTON ROAD,V4G0A5,6387,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.145867,-123.0054766,10,"7857 Huston Road, Delta, BC V4G, Canada"
PACHENA FISHING LTD./PACHENA NO 1 383461 (CFIA Ref #6389),PACHENA FISHING LTD./PACHENA NO 1 383461,Canada,British Columbia,DELTA,7857 HUSTON ROAD,V4G0A5,6389,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.145867,-123.0054766,10,"7857 Huston Road, Delta, BC V4G, Canada"
ALIMENTS MARTEL INC. (CFIA Ref #6390),ALIMENTS MARTEL INC.,Canada,Quebec,TERREBONNE,460 RUE FERNAND-POITRAS,J6Y1Y6,6390,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,45.6878386,-73.7697559,9,"Rue Fernand-Poitras, Terrebonne, QC J6Z, Canada"
SABATINI U. GOURMET FOODS LIMITED (CFIA Ref #6397),SABATINI U. GOURMET FOODS LIMITED,Canada,Ontario,TORONTO,312 Dolomite Drive Units 923-931 Alness Street,M3J 2J1,6397,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,43.70011,-79.4163,1,"Toronto, Ontario, Canada"
GDE GROCERY DELIVERY E-SERVICES CANADA INC. / HFC SUMMERLEA (CFIA Ref #6398),GDE GROCERY DELIVERY E-SERVICES CANADA INC. / HFC SUMMERLEA,Canada,Ontario,BRAMPTON,"250 SUMMERLEA ROAD, UNIT 5 &6",L6T3V6,6398,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,43.7333262,-79.6980109,9,"Summerlea Road, Brampton, ON L6T, Canada"
TOOTSI IMPEX INC (CFIA Ref #6394),TOOTSI IMPEX INC,Canada,Quebec,SAINT LAURENT,8800 HENRI BOURASSA,H4S1P4,6394,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,45.5545124,-73.6682516,9,"Henri-Bourassa, 500 Boulevard Henri-Bourassa Est, Montreal, QC H3L 2H3, Canada"
TOOTSI IMPEX INC./LES ALIMENTS NATYA LIMITÉE (CFIA Ref #6395),TOOTSI IMPEX INC./LES ALIMENTS NATYA LIMITÉE,Canada,Quebec,SAINT-LAURENT,3015 RUE BRABANT MARINEAU,H4S1R8,6395,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,45.50061,-73.7440341,10,"3015 Rue Brabant-Marineau, Montreal, QC H4S 1V4, Canada"
COLUMBIA DUNGENESS CRAB LIMITED (CFIA Ref #6400),COLUMBIA DUNGENESS CRAB LIMITED,Canada,British Columbia,RICHMOND,8-12800 BATHGATE WAY,V6V1Z4,6400,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.1892479,-123.081661,9,"Bathgate Way, Richmond, BC V6V, Canada"
HELLOFRESH CANADA INC. (CFIA Ref #6401),HELLOFRESH CANADA INC.,Canada,British Columbia,ABBOTSFORD,3311 MOUNT LEHMAN ROAD,V4X2M9,6401,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.0627954,-122.3820577,10,"Building 1, 3311 Mount Lehman Road, Abbotsford, BC V4X, Canada"
FATHOM FISH & SEAFOOD INC. (CFIA Ref #6403),FATHOM FISH & SEAFOOD INC.,Canada,Nova Scotia,LITTLE BROOK,130 LITTLE BROOK ROAD,B0W1Z0,6403,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,44.2998156,-66.1164332,10,"130 Little Brook Road, Little Brook, NS B0W, Canada"
EAST CAPE OYSTER COMPANY (CFIA Ref #6405),EAST CAPE OYSTER COMPANY,Canada,Prince Edward Island,CHARLOTTETOWN,3C MACALEER DRIVE,C1E2A1,6405,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,46.2785737,-63.1392363,9,"Macaleer Drive, Charlottetown, PE C1E, Canada"
EAT-IN FOODS INC (CFIA Ref #6406),EAT-IN FOODS INC,Canada,Ontario,MISSISSAUGA,7389 KIMBEL STREET #7,L4T3M6,6406,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,43.6985028,-79.6663915,9,"Kimbel Street, Mississauga, ON L5S, Canada"
GOODMARK POULTRY (TORONTO) INC. (CFIA Ref #6407),GOODMARK POULTRY (TORONTO) INC.,Canada,Ontario,MISSISSAUGA,2445 LUCKNOW DR.,L5S1H9,6407,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,43.6938838,-79.6574907,9,"Lucknow Drive, Mississauga, ON L5S, Canada"
M.V. OSPREY LTD. (CFIA Ref #1466088),M.V. OSPREY LTD.,Canada,Nova Scotia,NORTH SYDNEY,385 PURVES STREET,B2A3M3,1466088,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,46.212464,-60.2426072,10,"385 Purves Street, North Sydney, NS B2A, Canada"
NORTH RIVER FISH FARMS LIMITED (CFIA Ref #6404),NORTH RIVER FISH FARMS LIMITED,Canada,Nova Scotia,TRURO,57 MACKENZIE SETTLEMENT,B6L6L7,6404,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,45.36685,-63.26538,7,"Truro, Nova Scotia, Canada"
MACGREGORS MEAT & SEAFOOD LTD. (CFIA Ref #6410),MACGREGORS MEAT & SEAFOOD LTD.,Canada,Ontario,TORONTO,265 GARYRAY DRIVE,M9L1P2,6410,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,43.7689081,-79.5395707,10,"265 Garyray Drive, Toronto, ON L4L 8P5, Canada"
RID OF THE RED CHICKEN & SEAFOOD CO. LTD. (CFIA Ref #6412),RID OF THE RED CHICKEN & SEAFOOD CO. LTD.,Canada,British Columbia,BURNABY,3777 KEITH STREET,V5J3B9,6412,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.2071366,-123.0212597,10,"3777 Keith Street, Burnaby, BC V5S 0J6, Canada"
1279426 B.C. LTD./ NOVA HARVEST - THE DOCK+ FOOD HUB (CFIA Ref #6409),1279426 B.C. LTD./ NOVA HARVEST - THE DOCK+ FOOD HUB,Canada,British Columbia,PORT ALBERNI,400-3140 HARBOUR ROAD,V9Y4B9,6409,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.24133,-124.8028,7,"Port Alberni, British Columbia, Canada"
1299244 B.C. LTD./LEESWINNER (CFIA Ref #6314),1299244 B.C. LTD./LEESWINNER,Canada,British Columbia,RICHMOND,9791 FINN RD,V7A2L3,6314,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.1189736,-123.1255054,8,"Finn Road, Richmond, BC V7A, Canada"
SCOTIA HARVEST INC. (CFIA Ref #6414),SCOTIA HARVEST INC.,Canada,Nova Scotia,SEABROOK,12538 HIGHWAY 217,B0V1A0,6414,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,44.6195436,-65.7732502,10,"12538 Highway 217, Seabrook, NS B0V, Canada"
PUBNICO LEDGE FISHERIES LIMITED (CFIA Ref #6413),PUBNICO LEDGE FISHERIES LIMITED,Canada,Nova Scotia,WEST PUBNICO,286 DENNIS POINT RD,B0W2C0,6413,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,43.6157329,-65.7897148,10,"286 Dennis Point Road, Lower West Pubnico, NS B0W, Canada"
CHEFSVILLE FOODS INC. (CFIA Ref #6416),CHEFSVILLE FOODS INC.,Canada,Ontario,MARKHAM,CHEFSVILLE FOODS INC.,L3P1W7,6416,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,43.8563707,-79.3376825,5,"Markham, Ontario, Canada"
HAILMAR FISHERIES LIMITED (CFIA Ref #6417),HAILMAR FISHERIES LIMITED,Canada,Nova Scotia,OSBORNE HARBOUR,"193 OSBORNE HARBOUR RD, UNIT 2",B0T1L0,6417,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,43.71588,-65.10842,9,"Osborne Harbour, Nova Scotia, Canada"
FACTORS GROUP OF NUTRITIONAL COMPANIES INC. /PITT MEADOWS (CFIA Ref #6418),FACTORS GROUP OF NUTRITIONAL COMPANIES INC. /PITT MEADOWS,Canada,British Columbia,PITT MEADOWS,19055 AIRPORT WAY UNIT 300,V3Y0G4,6418,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.2088509,-122.6987311,9,"West Coast Flying Trapeze, 19055 Airport Way, Pitt Meadows, BC V3Y 2B4, Canada"
GOLDEN MAPLE GROUP INC. (CFIA Ref #6419),GOLDEN MAPLE GROUP INC.,Canada,Ontario,RICHMOND HILL,6-9040 LESLIE ST.,L4B3M4,6419,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,43.87111,-79.43725,6,"Richmond Hill, Ontario, Canada"
MALPEQUE BAY OYSTER FARMS LTD (CFIA Ref #6421),MALPEQUE BAY OYSTER FARMS LTD,Canada,Prince Edward Island,ELLERSLIE,995 BIDEFORD RD,C0B1H0,6421,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,46.607766,-63.928786,10,"995 Bideford Road, Ellerslie-Bideford, PE C0B, Canada"
FRESHSTONE BRANDS INC. (CFIA Ref #6422),FRESHSTONE BRANDS INC.,Canada,Ontario,ETOBICOKE,195 STEINWAY BLVD,M9W6H6,6422,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,43.7499272,-79.6260781,10,"195 Steinway Boulevard, Toronto, ON M9W 6V6, Canada"
WISENT INC (CFIA Ref #6423),WISENT INC,Canada,Quebec,SAINT-CÉSAIRE,1015 ROUTE 112,J0L1T0,6423,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,45.4135913,-73.0035739,10,"1015 Route 112, Saint-Césaire, QC J0L, Canada"
S.M. PRODUCTS (B.C.) LTD. (CFIA Ref #0942),S.M. PRODUCTS (B.C.) LTD.,Canada,British Columbia,DELTA,3827 RIVER ROAD WEST,V4K3N2,0942,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.0707934,-123.1375163,8,"River Road West, Delta, BC V4K, Canada"
DAILY FRESH SHELLFISH INC. (CFIA Ref #6425),DAILY FRESH SHELLFISH INC.,Canada,British Columbia,RICHMOND,170-12855 CLARKE PLACE,V6V2H9,6425,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,49.17003,-123.13683,4,"Richmond, British Columbia, Canada"
Ocean Choice International Inc. (CFIA Ref #6426),Ocean Choice International Inc.,Canada,Nova Scotia,DARTMOUTH,11 SIMMONDS DR,B3B1R4,6426,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,44.7146947,-63.5993156,10,"11 Simmonds Drive, Dartmouth, NS B3B, Canada"
CN GLOBAL DISTRIBUTOR INC. (CFIA Ref #1293632),CN GLOBAL DISTRIBUTOR INC.,Canada,Ontario,TORONTO,"2010 ELLESMERE RD, UNIT 8 & 9",M1H3B1,1293632,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,43.7661131,-79.2800239,9,"Ellesmere Road, Toronto, ON M1P, Canada"
GDE GROCERY DELIVERY E-SERVICES CANADA INC. (CFIA Ref #6429),GDE GROCERY DELIVERY E-SERVICES CANADA INC.,Canada,Alberta,NISKU,920-36 AVE,T9E1C9,6429,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,53.3378099,-113.5358394,9,"20 Avenue, Nisku, AB T9E, Canada"
