name,company_name,country,region,city,address,postal,cfia_ref,website,primary_species,certifications,status,verified,verification_level,admin_notes,source_url,source_title,source_type,access_date
BRACKLEY BAY OYSTER COMPANY INC. (CFIA Ref #6339),BRACKLEY BAY OYSTER COMPANY INC.,Canada,Prince Edward Island,WEST COVEHEAD,808 MACMILLAN POINT ROAD,C0A1P0,6339,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LES ALIMENTS O'SOLE MIO INC. (CFIA Ref #6340),LES ALIMENTS O'SOLE MIO INC.,Canada,Quebec,BOISBRIAND,4600 AMBROISE LAFORTUNE,J7H0G1,6340,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
ARTHUR KITCHENS 2011 INC./ARTHUR KITCHENS (CFIA Ref #6341),ARTHUR KITCHENS 2011 INC./ARTHUR KITCHENS,Canada,Newfoundland and Labrador,MOUNT PEARL,681 TOPSAIL RD,A1E2E3,6341,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
PACIFIC RIM SHELLFISH (2003) CORP. (CFIA Ref #6342),PACIFIC RIM SHELLFISH (2003) CORP.,Canada,British Columbia,VANCOUVER,1805 MAST TOWER ROAD,V6H3X7,6342,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
OCEAN LILY FISHING LTD. / OCEAN LILY (CFIA Ref #6270),OCEAN LILY FISHING LTD. / OCEAN LILY,Canada,British Columbia,SURREY,201-15399-102A AVE,V3R7K1,6270,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
ELMA_K ENTERPRISES LTD. / BOLD VENTURE (CFIA Ref #6276),ELMA_K ENTERPRISES LTD. / BOLD VENTURE,Canada,British Columbia,VICTORIA,137 GOVERNMENT ST,V8V2K6,6276,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
GERALD ENTERPRISES LTD. / JALUN RIVER (CFIA Ref #6323),GERALD ENTERPRISES LTD. / JALUN RIVER,Canada,British Columbia,CAMPBELL RIVER,980 ALDER ST,V9W2P6,6323,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
"CAPE BALD PACKERS, LIMITED (CFIA Ref #6343)","CAPE BALD PACKERS, LIMITED",Canada,Nova Scotia,METEGHAN,7861 HIGHWAY 1,B0W2L0,6343,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LES FOURS CLEMENTI CANADA INC. (CFIA Ref #6344),LES FOURS CLEMENTI CANADA INC.,Canada,Quebec,MONTREAL-NORTH,10625 AVE BELLEVOIS,H1H3C6,6344,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
9480-7427 Québec inc. (CFIA Ref #6345),9480-7427 Québec inc.,Canada,Quebec,SAINT-JEAN-SUR-RICHELIEU,700 RUE GAUDETTE,J3B1L7,6345,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
K. SWAINE LOBSTERS LIMITED (CFIA Ref #6347),K. SWAINE LOBSTERS LIMITED,Canada,Nova Scotia,SHAG HARBOUR,5489 HWY 3,B0W3B0,6347,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CANADA NORTHPOLE 1 BIOLOGICAL TECHNOLOGY LTD. (CFIA Ref #6133),CANADA NORTHPOLE 1 BIOLOGICAL TECHNOLOGY LTD.,Canada,Ontario,OTTAWA,80 WALDEN DRIVE,K2K3L5,6133,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
FUMOIRS GOSSELIN INC. (CFIA Ref #6346),FUMOIRS GOSSELIN INC.,Canada,Quebec,Cowansville,1-140 rue de Sherbrooke,J2K3Y9,6346,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CAP LUMIÉRE FISHING SUPPLIES INC. (CFIA Ref #0345),CAP LUMIÉRE FISHING SUPPLIES INC.,Canada,New Brunswick,RICHIBOUCTOU-VILLAGE,34 CHEMIN CAP-LUMIERE,E4W1R2,0345,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
AFISHIONADO FISHMONGERS INC (CFIA Ref #6349),AFISHIONADO FISHMONGERS INC,Canada,Nova Scotia,BEDFORD,10-275 ROCKY LAKE RD,B4A2S7,6349,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
H&M FOOD LIMITED (CFIA Ref #6351),H&M FOOD LIMITED,Canada,Saskatchewan,SASKATOON,3-301 45TH STREET WEST,S7L5Z9,6351,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
FLORENTINA FOODS LTD./ORANGEVILLE PLANT (CFIA Ref #6353),FLORENTINA FOODS LTD./ORANGEVILLE PLANT,Canada,Ontario,ORANGEVILLE,165 CENTENNIAL ROAD,L9W3Z8,6353,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
1458935 ONTARIO LTD. (CFIA Ref #6354),1458935 ONTARIO LTD.,Canada,Ontario,TORONTO,195 BRIDGELAND AVE.,M6A1Y7,6354,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
PATUREL INTERNATIONAL COMPANY/PATUREL INTERNATIONAL COMPANY METEGHAN (CFIA Ref #6355),PATUREL INTERNATIONAL COMPANY/PATUREL INTERNATIONAL COMPANY METEGHAN,Canada,Nova Scotia,METEGHAN,4 PETER DUGAS ROAD,B0W2J0,6355,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
MEMORIAL UNIVERSITY OF NEWFOUNDLAND (CFIA Ref #0034),MEMORIAL UNIVERSITY OF NEWFOUNDLAND,Canada,Newfoundland and Labrador,ST. JOHN'S,155 RIDGE ROAD,A1C5R3,0034,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
PROSPERITY FOODS LTD. (CFIA Ref #6313),PROSPERITY FOODS LTD.,Canada,British Columbia,RICHMOND,2300 VAUXHALL PLACE,V6V1Z9,6313,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
GUANG YI INTERNATIONAL INC. (CFIA Ref #6358),GUANG YI INTERNATIONAL INC.,Canada,Ontario,MISSISSAUGA,UNIT 1-7475 KIMBEL STREET,L5S1E7,6358,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
FACTORS GROUP OF NUTRITIONAL COMPANIES INC. (BURNABY) (CFIA Ref #6359),FACTORS GROUP OF NUTRITIONAL COMPANIES INC. (BURNABY),Canada,British Columbia,BURNABY,3655 BONNEVILLE PLACE,V3N2L7,6359,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
Canadian Red Crab Co. LTD. (CFIA Ref #6360),Canadian Red Crab Co. LTD.,Canada,Nova Scotia,UPPER PORT LA TOUR,127 SEAL POINT ROAD,B0W3N0,6360,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
OCEAN FAMILY SEAFOOD INC. (CFIA Ref #6361),OCEAN FAMILY SEAFOOD INC.,Canada,British Columbia,RICHMOND,UNIT 101 - 1999 SAVAGE ROAD,V6V0A5,6361,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
DANDY DAN'S FISH MARKET LIMITED (CFIA Ref #6363),DANDY DAN'S FISH MARKET LIMITED,Canada,Newfoundland and Labrador,SHIP HARBOUR,1 MAIN ROAD,A0B3E0,6363,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
STAMPEDE CULINARY PARTNERS; INC. /STAMPEDE MEAT NORTH INC. (CFIA Ref #6102),STAMPEDE CULINARY PARTNERS; INC. /STAMPEDE MEAT NORTH INC.,Canada,Ontario,CAMBRIDGE,435 DOBBIE DRIVE,N1T1S9,6102,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CONGÉBEC INC. (CFIA Ref #6364),CONGÉBEC INC.,Canada,Ontario,CAMBRIDGE,2095 LOGISTICS DRIVE,L5S1Z9,6364,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
BLUE CLAW FISHERIES LTD. (CFIA Ref #6365),BLUE CLAW FISHERIES LTD.,Canada,Nova Scotia,CLARK'S HARBOUR,2474 MAIN STREET,B0W1P0,6365,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
TAMSCO FOOD SYSTEMS INC. (CFIA Ref #6108),TAMSCO FOOD SYSTEMS INC.,Canada,Ontario,BRANTFORD,50 COPERNICUS BLVD.,N3P1K5,6108,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
GRAND RIVER FOOD LTD (CFIA Ref #6367),GRAND RIVER FOOD LTD,Canada,British Columbia,ABBOTSFORD,31100 WHEEL AVE,V2T6H1,6367,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
OCEAN CHOICE INTERNATIONAL INC. (CFIA Ref #1417486),OCEAN CHOICE INTERNATIONAL INC.,Canada,Newfoundland and Labrador,SOUTH DILDO,FISH PLANT ROAD,A0B1R0,1417486,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
ADIANTUM PRODUCTION INC. (CFIA Ref #6368),ADIANTUM PRODUCTION INC.,Canada,Quebec,SAINTE-JULIE,1777-A RUE NOBEL,J3E1Z6,6368,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
"SYSCO CANADA, INC. / SYSCO FINE MEATS TORONTO – DERMA (CFIA Ref #6366)","SYSCO CANADA, INC. / SYSCO FINE MEATS TORONTO – DERMA",Canada,Ontario,VAUGHAN,1400 CREDITSTONE ROAD,L4K0E2,6366,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
DANDY DAN’S FISH MARKET LIMITED (CFIA Ref #6370),DANDY DAN’S FISH MARKET LIMITED,Canada,Newfoundland and Labrador,ARGENTIA,110 CHARTER AVENUE,A0B1W0,6370,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LESLIE HARDY & SONS LTD. / LESLIE (CFIA Ref #2326),LESLIE HARDY & SONS LTD. / LESLIE,Canada,Prince Edward Island,ELLERSLIE,84 FOSTER SHARP ROAD,C0B1J0,2326,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CHIN TAI GINSENG CO. LTD. (CFIA Ref #6372),CHIN TAI GINSENG CO. LTD.,Canada,Ontario,Scotland,4425 Highway 24,N0E1R0,6372,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
"GROUPE COLABOR INC./COLABOR GROUP INC./GROUPE COLABOR INC, DIVISION VIANDES LAUZON (CFIA Ref #6374)","GROUPE COLABOR INC./COLABOR GROUP INC./GROUPE COLABOR INC, DIVISION VIANDES LAUZON",Canada,Quebec,MONTREAL,2715 RUE READING,H3K1P7,6374,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
FACTORS GROUP OF NUTRITIONAL COMPANIES INC. (CFIA Ref #6375),FACTORS GROUP OF NUTRITIONAL COMPANIES INC.,Canada,British Columbia,COQUITLAM,UNIT #2 2001 HARTLEY AVE,V3K6Z3,6375,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CONGÉBEC INC. (CFIA Ref #6376),CONGÉBEC INC.,Canada,Quebec,BOUCHERVILLE,130 J.-A. BOMBARDIER ST.,J4B8N4,6376,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
NATURAL LIFE NUTRITION INC. (CFIA Ref #6377),NATURAL LIFE NUTRITION INC.,Canada,British Columbia,BURNABY,108-7337 FRASER WAY,V5J0G7,6377,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CRUSTACES G ROUSSY INC (CFIA Ref #6378),CRUSTACES G ROUSSY INC,Canada,Quebec,PORT-DANIEL,"459, RTE 132",G0C2N0,6378,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
3340921 NOVA SCOTIA LIMITED (CFIA Ref #6379),3340921 NOVA SCOTIA LIMITED,Canada,Nova Scotia,YARMOUTH,18 WATER STREET,B5A1K8,6379,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
C.B. ISLAND FISHERIES LTD. / KEYSTONE MERCHANDISING (CFIA Ref #6380),C.B. ISLAND FISHERIES LTD. / KEYSTONE MERCHANDISING,Canada,British Columbia,RICHMOND,#12 - 4751 SHELL ROAD,V6X3H4,6380,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CARLSON BROTHERS LTD (CFIA Ref #6381),CARLSON BROTHERS LTD,Canada,Ontario,BLIND RIVER,57 JETTY AVE.,P0R1B0,6381,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
SEA TO SKY FISHING LTD./TRIPLE M II 326620 (CFIA Ref #6382),SEA TO SKY FISHING LTD./TRIPLE M II 326620,Canada,British Columbia,DELTA,7857 HUSTON ROAD,V4G0A5,6382,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
PÉCHERIES LEBRETON & FILS LTÉE / LEBRETON & SONS FISHERIES LTD. / PÉCHERIES LEBRETON & FILS LTÉ DIVISION CARAQUET (CFIA Ref #6383),PÉCHERIES LEBRETON & FILS LTÉE / LEBRETON & SONS FISHERIES LTD. / PÉCHERIES LEBRETON & FILS LTÉ DIVISION CARAQUET,Canada,New Brunswick,CARAQUET,9 RUE DU QUAI,E1W1B6,6383,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
DURE FOODS LIMITED (CFIA Ref #6384),DURE FOODS LIMITED,Canada,Ontario,BRANTFORD,120 ROY BOULEVARD,N3R7K2,6384,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
"LAKE TO SKY, INC. (CFIA Ref #6386)","LAKE TO SKY, INC.",Canada,Manitoba,GIMLI,141 DUNLOP AVE. PO BOX 569,R0C1B0,6386,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LES ABEILLES SERVICE DECONDITIONNEMENT INC (CFIA Ref #6385),LES ABEILLES SERVICE DECONDITIONNEMENT INC,Canada,Quebec,ANJOU,11100 BOUL. LOUIS H-LAFONTAINE,H1J2Y5,6385,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
FOREMOST FISHING LTD. (CFIA Ref #6387),FOREMOST FISHING LTD.,Canada,British Columbia,DELTA,7857 HUSTON ROAD,V4G0A5,6387,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
PACHENA FISHING LTD./PACHENA NO 1 383461 (CFIA Ref #6389),PACHENA FISHING LTD./PACHENA NO 1 383461,Canada,British Columbia,DELTA,7857 HUSTON ROAD,V4G0A5,6389,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
ALIMENTS MARTEL INC. (CFIA Ref #6390),ALIMENTS MARTEL INC.,Canada,Quebec,TERREBONNE,460 RUE FERNAND-POITRAS,J6Y1Y6,6390,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
SABATINI U. GOURMET FOODS LIMITED (CFIA Ref #6397),SABATINI U. GOURMET FOODS LIMITED,Canada,Ontario,TORONTO,312 Dolomite Drive Units 923-931 Alness Street,M3J 2J1,6397,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
GDE GROCERY DELIVERY E-SERVICES CANADA INC. / HFC SUMMERLEA (CFIA Ref #6398),GDE GROCERY DELIVERY E-SERVICES CANADA INC. / HFC SUMMERLEA,Canada,Ontario,BRAMPTON,"250 SUMMERLEA ROAD, UNIT 5 &6",L6T3V6,6398,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
TOOTSI IMPEX INC (CFIA Ref #6394),TOOTSI IMPEX INC,Canada,Quebec,SAINT LAURENT,8800 HENRI BOURASSA,H4S1P4,6394,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
TOOTSI IMPEX INC./LES ALIMENTS NATYA LIMITÉE (CFIA Ref #6395),TOOTSI IMPEX INC./LES ALIMENTS NATYA LIMITÉE,Canada,Quebec,SAINT-LAURENT,3015 RUE BRABANT MARINEAU,H4S1R8,6395,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
COLUMBIA DUNGENESS CRAB LIMITED (CFIA Ref #6400),COLUMBIA DUNGENESS CRAB LIMITED,Canada,British Columbia,RICHMOND,8-12800 BATHGATE WAY,V6V1Z4,6400,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
HELLOFRESH CANADA INC. (CFIA Ref #6401),HELLOFRESH CANADA INC.,Canada,British Columbia,ABBOTSFORD,3311 MOUNT LEHMAN ROAD,V4X2M9,6401,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
FATHOM FISH & SEAFOOD INC. (CFIA Ref #6403),FATHOM FISH & SEAFOOD INC.,Canada,Nova Scotia,LITTLE BROOK,130 LITTLE BROOK ROAD,B0W1Z0,6403,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
EAST CAPE OYSTER COMPANY (CFIA Ref #6405),EAST CAPE OYSTER COMPANY,Canada,Prince Edward Island,CHARLOTTETOWN,3C MACALEER DRIVE,C1E2A1,6405,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
EAT-IN FOODS INC (CFIA Ref #6406),EAT-IN FOODS INC,Canada,Ontario,MISSISSAUGA,7389 KIMBEL STREET #7,L4T3M6,6406,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
GOODMARK POULTRY (TORONTO) INC. (CFIA Ref #6407),GOODMARK POULTRY (TORONTO) INC.,Canada,Ontario,MISSISSAUGA,2445 LUCKNOW DR.,L5S1H9,6407,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
M.V. OSPREY LTD. (CFIA Ref #1466088),M.V. OSPREY LTD.,Canada,Nova Scotia,NORTH SYDNEY,385 PURVES STREET,B2A3M3,1466088,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
NORTH RIVER FISH FARMS LIMITED (CFIA Ref #6404),NORTH RIVER FISH FARMS LIMITED,Canada,Nova Scotia,TRURO,57 MACKENZIE SETTLEMENT,B6L6L7,6404,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
MACGREGORS MEAT & SEAFOOD LTD. (CFIA Ref #6410),MACGREGORS MEAT & SEAFOOD LTD.,Canada,Ontario,TORONTO,265 GARYRAY DRIVE,M9L1P2,6410,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
RID OF THE RED CHICKEN & SEAFOOD CO. LTD. (CFIA Ref #6412),RID OF THE RED CHICKEN & SEAFOOD CO. LTD.,Canada,British Columbia,BURNABY,3777 KEITH STREET,V5J3B9,6412,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
